"1118106603532713985^'rt : nvidia code giveaway!ghost must rt+follow money bag turn notifications on (show proof)herb ending soonpolice cars revolving light'^2019-04-16^10:59:22^193"
"1118216553990848513^'people who tested 's dxr on s and similar cards  which samples did you run? did the ddraytracing samples work? my device still tells me that ray tracing is not supported updated drivers and winsdk'^2019-04-16^18:16:16^94"
