"1123016364631834624^'rt : &gt;&gt;&gt; they're here personal computer combining enclosing keycapcombining enclosing keycap &lt;&lt;&lt; rt this video for a chance to win a brand new geforce gtx  ti powered laptop https:'^2019-04-30^00:09:00^339"
"1123016507515076609^'rt : last chance to enter! contest ends tonight click through down-pointing small red triangle and rt the video below for a chance at a brand new geforce'^2019-04-30^00:09:34^18"
"1123016574711898114^'rt : &gt;&gt;&gt; they're here personal computer combining enclosing keycapcombining enclosing keycap &lt;&lt;&lt; rt this video for a chance to win a brand new geforce gtx  ti powered laptop https:'^2019-04-30^00:09:50^259"
"1123016576440127488^'rt : &gt;&gt;&gt; they're here personal computer combining enclosing keycapcombining enclosing keycap &lt;&lt;&lt; rt this video for a chance to win a brand new geforce gtx  ti powered laptop https:'^2019-04-30^00:09:51^108"
"1123016579887849473^'rt : &gt;&gt;&gt; they're here personal computer combining enclosing keycapcombining enclosing keycap &lt;&lt;&lt; rt this video for a chance to win a brand new geforce gtx  ti powered laptop https:'^2019-04-30^00:09:51^563"
"1123016588469374977^'rt : last chance to enter! contest ends tonight click through down-pointing small red triangle and rt the video below for a chance at a brand new geforce'^2019-04-30^00:09:53^8"
"1123016604839809026^'rt : $ card giveaway!! psn  steam  or xbox (winners choice) winner announced in monday stream follow me and retweet this to'^2019-04-30^00:09:57^48"
"1123016618743742465^'rt : &gt;&gt;&gt; they're here personal computer combining enclosing keycapcombining enclosing keycap &lt;&lt;&lt; rt this video for a chance to win a brand new geforce gtx  ti powered laptop https:'^2019-04-30^00:10:01^566"
"1123016620199284736^'rt : &gt;&gt;&gt; they're here personal computer combining enclosing keycapcombining enclosing keycap &lt;&lt;&lt; rt this video for a chance to win a brand new geforce gtx  ti powered laptop https:'^2019-04-30^00:10:01^142"
"1123016647483297800^'rt : &gt;&gt;&gt; they're here personal computer combining enclosing keycapcombining enclosing keycap &lt;&lt;&lt; rt this video for a chance to win a brand new geforce gtx  ti powered laptop https:'^2019-04-30^00:10:08^3"
"1123016657490915330^'rt : last chance to enter! contest ends tonight click through down-pointing small red triangle and rt the video below for a chance at a brand new geforce'^2019-04-30^00:10:10^154"
"1123016726478610432^'rt : &gt;&gt;&gt; they're here personal computer combining enclosing keycapcombining enclosing keycap &lt;&lt;&lt; rt this video for a chance to win a brand new geforce gtx  ti powered laptop https:'^2019-04-30^00:10:26^84"
"1123016734187958272^'rt : &gt;&gt;&gt; they're here personal computer combining enclosing keycapcombining enclosing keycap &lt;&lt;&lt; rt this video for a chance to win a brand new geforce gtx  ti powered laptop https:'^2019-04-30^00:10:28^98"
