"1114934570024095744^0^0^'held in place by  operational super red merlin ratchet straps! making them the most powerful operational super red merlin ratchet straps by a factor of two'^2019-04-07 16:54:50^2019-04-07 12:54:50^None^False^85^False^False^0.24444444444444444^0.47222222222222215"
"1114934571445968896^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 16:54:50^2019-04-07 12:54:50^None^False^1243^False^False^0.275^0.625"
"1114934573689974785^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 16:54:51^2019-04-07 12:54:51^None^False^642^False^False^0.275^0.625"
"1114934575443083264^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 16:54:51^2019-04-07 12:54:51^None^False^93^False^False^0.275^0.625"
"1114934577707896832^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 16:54:52^2019-04-07 12:54:52^None^False^133^False^False^0.275^0.625"
"1114934577737416707^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 16:54:52^2019-04-07 12:54:52^None^False^1566^False^False^0.275^0.625"
"1114934583257071616^0^0^'damn impressive!!!!'^2019-04-07 16:54:53^2019-04-07 12:54:53^None^False^738^False^False^1.0^1.0"
"1114934583756251136^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 16:54:53^2019-04-07 12:54:53^None^False^436^False^False^0.275^0.625"
"1114934589028478977^0^0^'the saturn v had  million pounds of thrust'^2019-04-07 16:54:55^2019-04-07 12:54:55^None^False^294^False^False^0.0^0.0"
"1114934591217778693^0^0^'rt : booster mate inside spacex's hangar at lc-a ahead of falcon heavy's static fire yesterday'^2019-04-07 16:54:55^2019-04-07 12:54:55^False^False^114^False^False^0.15^0.7"
"1114934593973555200^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 16:54:56^2019-04-07 12:54:56^None^False^1381^False^False^0.275^0.625"
"1114934596565651456^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 16:54:56^2019-04-07 12:54:56^None^False^220^False^False^0.275^0.625"
"1114934603662462977^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 16:54:58^2019-04-07 12:54:58^None^False^238^False^False^0.275^0.625"
"1114934596318126080^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 16:54:56^2019-04-07 12:54:56^None^False^1562^False^False^0.275^0.625"
"1114934606749417479^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 16:54:59^2019-04-07 12:54:59^None^False^64^False^False^0.275^0.625"
"1114934609228201985^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 16:54:59^2019-04-07 12:54:59^None^False^3966^False^False^0.275^0.625"
"1114934610339794944^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 16:55:00^2019-04-07 12:55:00^None^False^1013^False^False^0.275^0.625"
"1114934610570432513^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 16:55:00^2019-04-07 12:55:00^None^False^7036^False^False^0.275^0.625"
"1114934612067676160^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 16:55:00^2019-04-07 12:55:00^None^False^354^False^False^0.275^0.625"
"1114934617541365761^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 16:55:01^2019-04-07 12:55:01^None^False^0^False^False^0.275^0.625"
"1114934618417815552^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 16:55:02^2019-04-07 12:55:02^None^False^2346^False^False^0.275^0.625"
"1114934620527763456^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 16:55:02^2019-04-07 12:55:02^None^False^3043^False^False^0.275^0.625"
"1114934624600428545^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 16:55:03^2019-04-07 12:55:03^None^False^20^False^False^0.275^0.625"
"1114934624654958593^0^0^'thanks for the update  will look forward to it'^2019-04-07 16:55:03^2019-04-07 12:55:03^None^False^416^False^False^0.2^0.2"
"1114934630837248000^0^0^'rt : ahhhh  i have a mighty need to get one of these and put it next to my saturn v'^2019-04-07 16:55:05^2019-04-07 12:55:05^False^False^648^False^False^0.2^0.45"
"1114934633970327552^0^0^'rt : you did it! blast off for lego starship-super heavy! rocketparty popper a huge thank you to project supporters promoters on twitter!'^2019-04-07 16:55:05^2019-04-07 12:55:05^None^False^24^False^False^0.12500000000000006^0.7"
"1114934634893250561^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 16:55:06^2019-04-07 12:55:06^None^False^713^False^False^0.275^0.625"
"1114934635438514186^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 16:55:06^2019-04-07 12:55:06^None^False^18212^False^False^0.275^0.625"
"1114934635610263552^0^0^'rt : i feel so good about this giga view it looks almost all roofs are being built $tsla tesla elonmusk spacex'^2019-04-07 16:55:06^2019-04-07 12:55:06^None^False^11^False^False^0.7^0.6000000000000001"
"1114934636180901888^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 16:55:06^2019-04-07 12:55:06^None^False^142^False^False^0.275^0.625"
"1114934638487789574^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 16:55:06^2019-04-07 12:55:06^None^False^158^False^False^0.275^0.625"
"1114934640068837377^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 16:55:07^2019-04-07 12:55:07^None^False^481^False^False^0.275^0.625"
"1114934641125937152^0^0^'these are the hot pics we want to see '^2019-04-07 16:55:07^2019-04-07 12:55:07^None^False^65^False^False^0.25^0.8500000000000001"
"1114934641234808832^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 16:55:07^2019-04-07 12:55:07^None^False^92^False^False^0.275^0.625"
"1114934641339719680^0^0^'rt : booster mate inside spacex's hangar at lc-a ahead of falcon heavy's static fire yesterday'^2019-04-07 16:55:07^2019-04-07 12:55:07^False^False^16^False^False^0.15^0.7"
"1114934643281862657^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 16:55:08^2019-04-07 12:55:08^None^False^31^False^False^0.275^0.625"
"1114934646318489600^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 16:55:08^2019-04-07 12:55:08^None^False^208^False^False^0.275^0.625"
"1114934652181942273^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 16:55:10^2019-04-07 12:55:10^None^False^175^False^False^0.275^0.625"
"1114934653675298820^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 16:55:10^2019-04-07 12:55:10^None^False^26^False^False^0.275^0.625"
"1114934655885639681^0^0^'rt : booster mate inside spacex's hangar at lc-a ahead of falcon heavy's static fire yesterday'^2019-04-07 16:55:11^2019-04-07 12:55:11^False^False^51^False^False^0.15^0.7"
"1114934656900661249^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 16:55:11^2019-04-07 12:55:11^None^False^447^False^False^0.275^0.625"
"1114934658033233926^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 16:55:11^2019-04-07 12:55:11^None^False^15^False^False^0.275^0.625"
"1114934661182943232^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 16:55:12^2019-04-07 12:55:12^None^False^8^False^False^0.275^0.625"
"1114934662449770497^0^0^'rt : absolutely can not wait to see all three of these bad boys land'^2019-04-07 16:55:12^2019-04-07 12:55:12^None^False^107^False^False^-0.24999999999999992^0.7833333333333333"
"1114934662428631046^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 16:55:12^2019-04-07 12:55:12^None^False^94^False^False^0.275^0.625"
"1114940869793206272^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:19:52^2019-04-07 13:19:52^None^False^48^False^False^0.275^0.625"
"1114940876076146688^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:19:54^2019-04-07 13:19:54^None^False^154^False^False^0.275^0.625"
"1114940881352585217^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:19:55^2019-04-07 13:19:55^None^False^84^False^False^0.275^0.625"
"1114940898461212672^0^0^'rt : for comparison  the total thrust of the first stage of a saturn v  with  f engines  was  million pounds so yeah  t'^2019-04-07 17:19:59^2019-04-07 13:19:59^None^False^1663^False^False^0.125^0.5416666666666666"
"1114940902047461377^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:20:00^2019-04-07 13:20:00^None^False^34^False^False^0.275^0.625"
"1114940907076431872^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:20:01^2019-04-07 13:20:01^None^False^128^False^False^0.275^0.625"
"1114940907516723200^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:20:01^2019-04-07 13:20:01^None^False^537^False^False^0.275^0.625"
"1114940907990732800^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:20:01^2019-04-07 13:20:01^None^False^33^False^False^0.275^0.625"
"1114940915804545025^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:20:03^2019-04-07 13:20:03^None^False^22^False^False^0.275^0.625"
"1114940921815228422^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:20:05^2019-04-07 13:20:05^None^False^2191^False^False^0.275^0.625"
"1114940923199283200^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:20:05^2019-04-07 13:20:05^None^False^646^False^False^0.275^0.625"
"1114940925430595586^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:20:05^2019-04-07 13:20:05^None^False^40^False^False^0.275^0.625"
"1114940929796739074^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:20:06^2019-04-07 13:20:06^None^False^58^False^False^0.275^0.625"
"1114940935144648705^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:20:08^2019-04-07 13:20:08^None^False^129^False^False^0.275^0.625"
"1114940941393989632^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:20:09^2019-04-07 13:20:09^None^False^87^False^False^0.275^0.625"
"1114940944930037760^0^0^'rt : i recently had to cancel a flight because satellite launch secret level event was postponed  and yo'^2019-04-07 17:20:10^2019-04-07 13:20:10^None^False^2920^False^False^-0.2^0.475"
"1114940946146308096^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:20:10^2019-04-07 13:20:10^None^False^1045^False^False^0.275^0.625"
"1114940958267793408^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:20:13^2019-04-07 13:20:13^None^False^57^False^False^0.275^0.625"
"1114940978807353344^0^0^'and   isn't it silly to have to bring back the rockets to the hangar? how are launch preparations going? tuesday / still holding or do you think it might slip to thursday /?'^2019-04-07 17:20:18^2019-04-07 13:20:18^None^False^19^False^False^-0.25^0.4375"
"1114940980451401729^0^0^'rt : tesla talent automation battery tech ota updates gigafactories superchargers custom ai chip direct-to-consumer founder'^2019-04-07 17:20:18^2019-04-07 13:20:18^None^False^12^False^False^0.0^0.0"
"1114940984805081088^0^0^'monster'^2019-04-07 17:20:20^2019-04-07 13:20:20^None^False^1045^False^False^0.0^0.0"
"1114940985849651200^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:20:20^2019-04-07 13:20:20^None^False^431^False^False^0.275^0.625"
"1114940989456523264^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:20:21^2019-04-07 13:20:21^None^False^288^False^False^0.275^0.625"
"1114940992338022400^0^0^'rt : sexy beast'^2019-04-07 17:20:21^2019-04-07 13:20:21^False^False^231^False^False^0.5^1.0"
"1114940992468213760^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:20:21^2019-04-07 13:20:21^None^False^67^False^False^0.275^0.625"
"1114940997845291008^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:20:23^2019-04-07 13:20:23^None^False^22^False^False^0.275^0.625"
"1114941002920398849^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:20:24^2019-04-07 13:20:24^None^False^82^False^False^0.275^0.625"
"1114941003520147457^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:20:24^2019-04-07 13:20:24^None^False^188^False^False^0.275^0.625"
"1114941019882184707^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:20:28^2019-04-07 13:20:28^None^False^2^False^False^0.275^0.625"
"1114941029591994369^0^0^'arabsat-a: one or more photos have been added to album(s): miscellaneous spacex spacextimemachine arabsata'^2019-04-07 17:20:30^2019-04-07 13:20:30^False^False^65^False^False^0.5^0.5"
"1114941041470128128^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:20:33^2019-04-07 13:20:33^None^False^338^False^False^0.275^0.625"
"1114941047694614528^0^0^'rt : tesla talent automation battery tech ota updates gigafactories superchargers custom ai chip direct-to-consumer founder'^2019-04-07 17:20:35^2019-04-07 13:20:35^None^False^4561^False^False^0.0^0.0"
"1114941068162658306^0^0^'rt : tesla talent automation battery tech ota updates gigafactories superchargers custom ai chip direct-to-consumer founder'^2019-04-07 17:20:39^2019-04-07 13:20:39^None^False^12^False^False^0.0^0.0"
"1114941068905209858^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:20:40^2019-04-07 13:20:40^None^False^36^False^False^0.275^0.625"
"1114941071417651201^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:20:40^2019-04-07 13:20:40^None^False^184^False^False^0.275^0.625"
"1114941096168128518^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:20:46^2019-04-07 13:20:46^None^False^280^False^False^0.275^0.625"
"1114941097250365440^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:20:46^2019-04-07 13:20:46^None^False^91^False^False^0.275^0.625"
"1114941098101628928^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:20:47^2019-04-07 13:20:47^None^False^251^False^False^0.275^0.625"
"1114941107316690945^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:20:49^2019-04-07 13:20:49^None^False^103^False^False^0.275^0.625"
"1114941136660062209^0^0^'rt : now that's gonna be hot'^2019-04-07 17:20:56^2019-04-07 13:20:56^False^False^151^False^False^0.25^0.8500000000000001"
"1114941139327410176^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:20:56^2019-04-07 13:20:56^None^False^13^False^False^0.275^0.625"
"1114941147569446913^0^0^'rt : booster mate inside spacex's hangar at lc-a ahead of falcon heavy's static fire yesterday'^2019-04-07 17:20:58^2019-04-07 13:20:58^False^False^94^False^False^0.15^0.7"
"1114941157287583744^0^0^'rt : booster mate inside spacex's hangar at lc-a ahead of falcon heavy's static fire yesterday'^2019-04-07 17:21:01^2019-04-07 13:21:01^False^False^259^False^False^0.15^0.7"
"1114941157404893184^0^0^'rt : you did it! blast off for lego starship-super heavy! rocketparty popper a huge thank you to project supporters promoters on twitter!'^2019-04-07 17:21:01^2019-04-07 13:21:01^None^False^41^False^False^0.12500000000000006^0.7"
"1114941167781568512^0^0^'so great to hear i was a first time visitor with my family to south padre last year  and heard of what's going across the water at spacex this should be great for the community as i know it'll bring me (+ my  yr old)  and many others there  being inspired at the new space hub'^2019-04-07 17:21:03^2019-04-07 13:21:03^None^False^179^False^False^0.36948051948051946^0.4363636363636364"
"1114941168393936896^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:21:03^2019-04-07 13:21:03^None^False^12^False^False^0.275^0.625"
"1114941178045194240^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:21:06^2019-04-07 13:21:06^None^False^261^False^False^0.275^0.625"
"1114941184449941504^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:21:07^2019-04-07 13:21:07^None^False^590^False^False^0.275^0.625"
"1114941184651214848^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:21:07^2019-04-07 13:21:07^None^False^45^False^False^0.275^0.625"
"1114941186043592706^0^0^'rt : booster mate inside spacex's hangar at lc-a ahead of falcon heavy's static fire yesterday'^2019-04-07 17:21:08^2019-04-07 13:21:08^False^False^21^False^False^0.15^0.7"
"1114941187704610821^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:21:08^2019-04-07 13:21:08^None^False^251^False^False^0.275^0.625"
"1114941195195752450^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:21:10^2019-04-07 13:21:10^None^False^26^False^False^0.275^0.625"
"1114941197066350595^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:21:10^2019-04-07 13:21:10^None^False^331^False^False^0.275^0.625"
"1114941198500880384^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:21:10^2019-04-07 13:21:10^None^False^3346^False^False^0.275^0.625"
"1114941204947333120^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:21:12^2019-04-07 13:21:12^None^False^541^False^False^0.275^0.625"
"1114941221397385216^0^0^'rt : i feel so good about this giga view it looks almost all roofs are being built $tsla tesla elonmusk spacex'^2019-04-07 17:21:16^2019-04-07 13:21:16^None^False^151^False^False^0.7^0.6000000000000001"
"1114941227844157441^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:21:17^2019-04-07 13:21:17^None^False^223^False^False^0.275^0.625"
"1114941267199369217^0^0^'rockets are humans way of giving gravity the middle finger'^2019-04-07 17:21:27^2019-04-07 13:21:27^None^False^959^False^False^0.0^0.0"
"1114941274254131200^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:21:29^2019-04-07 13:21:29^None^False^100^False^False^0.275^0.625"
"1114941277311778816^0^0^'rt : former spacex vp of satellites rajeev badyal a couple of his team hired for 's internet service constellation  p'^2019-04-07 17:21:29^2019-04-07 13:21:29^None^False^57^False^False^0.0^0.0"
"1114941278653960192^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:21:30^2019-04-07 13:21:30^None^False^946^False^False^0.275^0.625"
"1114941281959067653^0^0^'rt : sexy beast'^2019-04-07 17:21:30^2019-04-07 13:21:30^False^False^423^False^False^0.5^1.0"
"1114941300552359937^0^0^'rt : for comparison  the total thrust of the first stage of a saturn v  with  f engines  was  million pounds so yeah  t'^2019-04-07 17:21:35^2019-04-07 13:21:35^None^False^1398^False^False^0.125^0.5416666666666666"
"1114941307250728960^0^0^'could a reused falcon  be used as a strap on for a falcon heavy? that would be something'^2019-04-07 17:21:36^2019-04-07 13:21:36^None^False^9^False^False^-0.2^0.5"
"1114941308009762816^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:21:37^2019-04-07 13:21:37^None^False^10^False^False^0.275^0.625"
"1114941311277252608^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:21:37^2019-04-07 13:21:37^None^False^398^False^False^0.275^0.625"
"1114941319649091587^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:21:39^2019-04-07 13:21:39^None^False^251^False^False^0.275^0.625"
"1114941324958896133^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:21:41^2019-04-07 13:21:41^None^False^1557^False^False^0.275^0.625"
"1114941327068811266^0^0^'and   can you tell us more about b ?'^2019-04-07 17:21:41^2019-04-07 13:21:41^None^False^536^False^False^0.5^0.5"
"1114941338745700352^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:21:44^2019-04-07 13:21:44^None^False^31^False^False^0.275^0.625"
"1114941339668496385^0^0^'this is a pretty high res look at the business end of the falcon heavy block  and i have so many questions what does this do? what is that? why is that different? xnerd face'^2019-04-07 17:21:44^2019-04-07 13:21:44^None^False^569^False^False^0.142^0.628"
"1114941354415493120^0^0^'rt : booster mate inside spacex's hangar at lc-a ahead of falcon heavy's static fire yesterday'^2019-04-07 17:21:48^2019-04-07 13:21:48^False^False^44^False^False^0.15^0.7"
"1114941359369023488^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:21:49^2019-04-07 13:21:49^None^False^236^False^False^0.275^0.625"
"1114941362045104129^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:21:49^2019-04-07 13:21:49^None^False^51^False^False^0.275^0.625"
"1114941379426377728^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:21:54^2019-04-07 13:21:54^None^False^3^False^False^0.275^0.625"
"1114941388813230080^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:21:56^2019-04-07 13:21:56^None^False^74^False^False^0.275^0.625"
"1114941388972421120^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:21:56^2019-04-07 13:21:56^None^False^1021^False^False^0.275^0.625"
"1114941391723991040^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:21:57^2019-04-07 13:21:57^None^False^192^False^False^0.275^0.625"
"1114941403870547968^0^0^'rt : booster mate inside spacex's hangar at lc-a ahead of falcon heavy's static fire yesterday'^2019-04-07 17:21:59^2019-04-07 13:21:59^False^False^333^False^False^0.15^0.7"
"1114941404118179840^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:22:00^2019-04-07 13:22:00^None^False^261^False^False^0.275^0.625"
"1114941408618717184^0^0^'ridiculous and absolutely brilliant!'^2019-04-07 17:22:01^2019-04-07 13:22:01^None^False^9^False^False^0.33333333333333337^1.0"
"1114941417841987584^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:22:03^2019-04-07 13:22:03^None^False^541^False^False^0.275^0.625"
"1114941431058137088^0^0^'rt : calling on all experts i just took this picture of launch pad a is that the heavy horizontal next to it or somet'^2019-04-07 17:22:06^2019-04-07 13:22:06^None^False^5516^False^False^-0.1^0.25"
"1114941433637552128^0^0^'bruh'^2019-04-07 17:22:07^2019-04-07 13:22:07^None^False^114^False^False^0.0^0.0"
"1114941441283842050^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:22:08^2019-04-07 13:22:08^None^False^450^False^False^0.275^0.625"
"1114941450196791296^0^0^'it's no coincidence that 'falcon heavy' sounds like 'fuckin' heavy''^2019-04-07 17:22:10^2019-04-07 13:22:10^None^False^131^False^False^-0.2^0.5"
"1114941465497690113^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:22:14^2019-04-07 13:22:14^None^False^126^False^False^0.275^0.625"
"1114941467204694016^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:22:15^2019-04-07 13:22:15^None^False^1366^False^False^0.275^0.625"
"1114941477551927301^0^0^'rt : in thrust we trust! black heart'^2019-04-07 17:22:17^2019-04-07 13:22:17^None^False^27^False^False^-0.16666666666666666^0.43333333333333335"
"1114941491854696451^0^0^'rt : falcon heavy's  merlin engines generate more than  million pounds of thrust at liftoff  making it the world's most powerful'^2019-04-07 17:22:20^2019-04-07 13:22:20^None^False^31^False^False^0.275^0.625"
"1114941508573175810^0^0^'rt : not a mock up this is the actual first dragon from [?][?] to visit the international space station'^2019-04-07 17:22:24^2019-04-07 13:22:24^None^False^5516^False^False^0.08333333333333333^0.14444444444444446"
"1114941510905151488^0^0^'a great look at the many merlin engine's ahead of the spacex falconheavy launch'^2019-04-07 17:22:25^2019-04-07 13:22:25^False^False^7^False^False^0.65^0.625"
