"1129900464995217408^'rt : a lesson we'll relearn via trump-russia--too late--is one also learned post-/: the us intel community withholds info fro'^2019-05-19^00:03:58^1270"
"1129900466698162176^'rt : in a recent interview  comey admits that before he voted for jimmy carter in   he was a member of the communist part'^2019-05-19^00:03:58^8427"
"1129900483085242369^'rt : a lesson we'll relearn via trump-russia--too late--is one also learned post-/: the us intel community withholds info fro'^2019-05-19^00:04:02^759"
"1129900488772718592^'have you put cernovich in the loop on given his connections on intel? how about ? actually  perkins coie law is the dnc law firm * meter runner for boeing why were british intel agents gofers for lawyers connected to boeing? or will tony robbins offer up his guru'^2019-05-19^00:04:03^2"
"1129900492375691264^'rt : a lesson we'll relearn via trump-russia--too late--is one also learned post-/: the us intel community withholds info fro'^2019-05-19^00:04:04^188"
"1129900491092111360^'rt : i get the same intel as cotton he is greatly exaggerating the situation to spur us to war don't fall for it'^2019-05-19^00:04:04^3914"
"1129900495621873664^'rt : i get the same intel as cotton he is greatly exaggerating the situation to spur us to war don't fall for it'^2019-05-19^00:04:05^85"
"1129900496137916416^'rt : i get the same intel as cotton he is greatly exaggerating the situation to spur us to war don't fall for it'^2019-05-19^00:04:05^1451"
"1129900510457131008^'san francisco :: 'i get the same intel:' iran threat exaggerated by gop hawks  rep gallego says go:'^2019-05-19^00:04:08^4486"
"1129900535971078144^'rt : ) the absence of outrage that a candidate and his team were spied on by an opponent  with the full force of america's intel'^2019-05-19^00:04:14^22591"
"1129900546851246080^'rt : more and more intel is being revealed about how corrupt dems railroaded  i am confident tha'^2019-05-19^00:04:17^28223"
"1129900554396852224^'i have an asus gtx  turbo is it a decent gpu i'm looking to upgrade because i want more stable fps while streaming i also have a intel core i k'^2019-05-19^00:04:19^804"
"1129900573439025152^'rt : a lesson we'll relearn via trump-russia--too late--is one also learned post-/: the us intel community withholds info fro'^2019-05-19^00:04:23^486"
"1129900578132434950^'rt : i get the same intel as cotton he is greatly exaggerating the situation to spur us to war don't fall for it'^2019-05-19^00:04:25^180"
"1129900583576641541^'rt : kevin mallory  convicted of espionage/lying to fbi sentenced to yrs last friday  others convicted sold out for ca'^2019-05-19^00:04:26^7731"
"1129900612366360576^'rt : i get the same intel as cotton he is greatly exaggerating the situation to spur us to war don't fall for it'^2019-05-19^00:04:33^1984"
"1129900612785774594^'rt : a lesson we'll relearn via trump-russia--too late--is one also learned post-/: the us intel community withholds info fro'^2019-05-19^00:04:33^1160"
"1129900633199243264^'rt : the iran threat is being exaggerated by gop hawks  rep ruben gallego says ""i get the same intel""'^2019-05-19^00:04:38^225"
"1129900638253604864^'rt : i just never trust anyone with a cap'n crunch mustache'^2019-05-19^00:04:39^4096"
"1129900645484572673^'rt : i get the same intel as cotton he is greatly exaggerating the situation to spur us to war don't fall for it'^2019-05-19^00:04:41^1069"
"1129900665579479040^'rt : i get the same intel as cotton he is greatly exaggerating the situation to spur us to war don't fall for it'^2019-05-19^00:04:45^80"
"1129900667596886016^'rt : a lesson we'll relearn via trump-russia--too late--is one also learned post-/: the us intel community withholds info fro'^2019-05-19^00:04:46^19"
"1129900673150148608^'rt : china luring us intel veterans to leak government secrets with cash'^2019-05-19^00:04:47^1367"
"1129900674706284544^'rt : thanks for having me on your program !'^2019-05-19^00:04:48^3231"
"1129900679852695554^'rt : for those questioning i am on the house armed services committee we are receiving the same intel as sen cotton'^2019-05-19^00:04:49^180"
"1129900685946830848^'rt : in a recent interview  comey admits that before he voted for jimmy carter in   he was a member of the communist part'^2019-05-19^00:04:50^3876"
"1129900702476709888^'rt : the iran threat is being exaggerated by gop hawks  rep ruben gallego says ""i get the same intel""'^2019-05-19^00:04:54^310"
"1129900716527620096^'rt : / so  allied intel agencies told us that  trump advisers were acting like they might be foreign agents and *all were i'^2019-05-19^00:04:58^31614"
"1129900718931030016^'rt : great to hear patrick ohly of intel talk about the awesome sig storage community companies of all sizes co'^2019-05-19^00:04:58^765"
"1129900719002271745^'do you mean the al-muhajirun ppl? they were definitely extremists pushed forth nonsensical povs (eg  having ""parades"" to celebrate the falseflag  other terror acts more recently promoting isis)  but it seemed like many of their leaders were possible intel assets imo'^2019-05-19^00:04:58^55"
"1129900720050675712^'rt : a lesson we'll relearn via trump-russia--too late--is one also learned post-/: the us intel community withholds info fro'^2019-05-19^00:04:58^124"
"1129900728603037698^'rt : i get the same intel as cotton he is greatly exaggerating the situation to spur us to war don't fall for it'^2019-05-19^00:05:00^79"
"1129900753798205440^'rt : ) q asked why was it important to first clean out other intel agencies (not public knowledge)? and now we come to some'^2019-05-19^00:05:06^768"
"1129900754699841536^'rt : i mean this whole ""obstruction"" thing is pretty hilarious when you think about it so trump ""obstructed"" in the biggest'^2019-05-19^00:05:07^817"
"1129900783757955077^'rt : i get the same intel as cotton he is greatly exaggerating the situation to spur us to war don't fall for it'^2019-05-19^00:05:14^1328"
"1129900788229263362^'rt : i get the same intel as cotton he is greatly exaggerating the situation to spur us to war don't fall for it'^2019-05-19^00:05:15^54"
"1129900800195457025^'rt : the iran threat is being exaggerated by gop hawks  rep ruben gallego says ""i get the same intel""'^2019-05-19^00:05:17^377"
"1129900805258207232^'rt : i get the same intel as cotton he is greatly exaggerating the situation to spur us to war don't fall for it'^2019-05-19^00:05:19^8150"
"1129900815060295680^'rt : music by nite on /pm et along w/ one of the few real journalists left whose'^2019-05-19^00:05:21^3231"
"1129900822974816257^'rt : a lesson we'll relearn via trump-russia--too late--is one also learned post-/: the us intel community withholds info fro'^2019-05-19^00:05:23^4139"
"1129900832110120962^'rt : i get the same intel as cotton he is greatly exaggerating the situation to spur us to war don't fall for it'^2019-05-19^00:05:25^68"
"1129900837734502400^'rt : i get the same intel as cotton he is greatly exaggerating the situation to spur us to war don't fall for it'^2019-05-19^00:05:26^2"
"1129900846127493121^'check out intel i- srb quad core ht cpu processor ghz mb smart cache lga  intel via'^2019-05-19^00:05:28^294"
"1129900861885440001^'rt : the iran threat is being exaggerated by gop hawks  rep ruben gallego says ""i get the same intel""'^2019-05-19^00:05:32^1408"
"1129900880646606848^'rt : i get the same intel as cotton he is greatly exaggerating the situation to spur us to war don't fall for it'^2019-05-19^00:05:37^455"
"1129900891979558912^'rt : the iran threat is being exaggerated by gop hawks  rep ruben gallego says ""i get the same intel""'^2019-05-19^00:05:39^2224"
