"1127400110529363969^'rt : outkast reunited to go to big boi's son's high school graduation person raising both hands in celebration'^2019-05-12^02:28:27^86"
"1127400143693713413^'own a'^2019-05-12^02:28:34^4984"
"1127400169656315904^'one wonders how much technology they've ripped off from or innovative companies like  china doesn't have original ideas!! tariffs work time people woke up to the idea!!'^2019-05-12^02:28:41^39"
"1127400170033799168^'rt : tesla battery partner panasonic sees higher giga  yields  potential upside in model s/x demand'^2019-05-12^02:28:41^2950"
"1127400196214644736^'rt : horns are not covered under warranty'^2019-05-12^02:28:47^382"
"1127400204989284352^'rt : ""in our testing  no production car has ever cracked  seconds from  to  mph but tesla has  in  second'^2019-05-12^02:28:49^27"
"1127400211339534337^'rt : brother in law took us out for a drive in his new tesla'^2019-05-12^02:28:51^34"
"1127400224551591941^'i thought he got the tesla?'^2019-05-12^02:28:54^1616"
"1127400238648414208^'rt : the tesla s pd goes from -mph in  seconds what else can you get done in that time?'^2019-05-12^02:28:57^19"
"1127400239147569152^'rt : imagine checking your account to find out your car ordered itself new tires  i'd be sick'^2019-05-12^02:28:57^157"
"1127400239747538944^'rt : tesla releases new wheel design for model x electric suv'^2019-05-12^02:28:57^595"
"1127400297813377026^'tesla just needs to partner up  to create a new electric delorean'^2019-05-12^02:29:11^39"
"1127400298358693894^'wen tesla the new meme'^2019-05-12^02:29:11^27"
"1127400353240981505^'what makes u say that? face with tears of joy'^2019-05-12^02:29:24^107"
"1127400370764836864^'rt : imagine checking your account to find out your car ordered itself new tires  i'd be sick'^2019-05-12^02:29:29^493"
"1127400384626978816^'rt : ill be out in tesla here and there! : my side project for almost a year now  even though i still never decided how i''^2019-05-12^02:29:32^197"
"1127400400686944256^'unlikely tesla has great powerwalls powerpacks maybe they'll get the tile based pv to work but the residential installation biz seems like something better handled by small local contractors  not a big national corporation how many national plumbers  roofers are there?'^2019-05-12^02:29:36^5135"
"1127400451714895872^'rt : imagine checking your account to find out your car ordered itself new tires  i'd be sick'^2019-05-12^02:29:48^474"
"1127400457826185216^'then stop firing off your fake rockets! you do realize that co is plant food  don't you? and if you think we must colonize mars or the moon you're crazy! if earth can't sustain us (your view) then good luck living in outer space where there's no o or ho smdh'^2019-05-12^02:29:49^1068"
"1127400458438545408^'rt : both amazon and tesla  corporate darlings of the left  operated at a loss for a very long time don't let moronic politi'^2019-05-12^02:29:50^2815"
"1127400466906742784^'rt : can't afford a tesla rn but can sure as hell afford some stockface with stuck-out tongue'^2019-05-12^02:29:52^288"
"1127400468592783360^'rt : this it beyond stupid why does anyone get free fuel? especially those that chose to and can thus afford an electric v'^2019-05-12^02:29:52^2125"
"1127400471407280128^'rt : i can't wait to spoil all my friends with my riches! ""get in loser  we're going to ethiopia"" here's $  start'^2019-05-12^02:29:53^267"
"1127400477208010752^'can we please get superchargers in lafayette la ? we are a very busy city with tesla everywhere  alexandria la has them and i'm asking can we (lafayette ) get some  thanks   a valuable customer'^2019-05-12^02:29:54^2242"
"1127400488935280640^'rt : elon's latest $tsla $tslaq tesla fund-raising has also spurred fund-raising with his pet project neuralink got $/$ m'^2019-05-12^02:29:57^1557"
"1127400519763464193^'how did the refund process go? i am in the same boat there were paint issues with the car and i refused delivery now thinking to completely cancel the order after reading horror stories slightly frowning face'^2019-05-12^02:30:04^17"
"1127400530639081473^'rt : i think just got suckered by their add agency face with tears of joy they slipped a in an oil change add rolling on the floor laughing   '^2019-05-12^02:30:07^118"
"1127400576235573248^'repost elonmuskh * * * * * * one year ago  falcon heavy launched for the first time with tesla roadster as the payload who remembers this epic launch as if it was yesterday ? follow elonmuskh'^2019-05-12^02:30:18^7"
"1127400582938025984^'fulfill your promise!!!!! tron fails to deliver tesla award!!!! failedcoupplainandsimple failure staywoke scandal'^2019-05-12^02:30:19^173"
"1127400602621894656^'does baby wanna ? as long as they never offer him a joint  he'll be all good'^2019-05-12^02:30:24^586"
"1127400634880221185^'may i ask why?'^2019-05-12^02:30:32^0"
"1127400635429560321^'i'll take the compliment face with tears of joythumbs up sign'^2019-05-12^02:30:32^107"
"1127400636092313600^'week-in-review: tesla's losses and elon musk's new promises - techcrunch'^2019-05-12^02:30:32^541"
"1127400638185295873^'elon musk to investors: self-driving will make tesla a $ billion company - cnbc'^2019-05-12^02:30:32^541"
"1127400649145114624^'does tesla make lawn mowers too?'^2019-05-12^02:30:35^305"
"1127400663493828609^'rt : the tesla s pd goes from -mph in  seconds what else can you get done in that time?'^2019-05-12^02:30:38^182"
"1127400665309802496^'(remembers) oh -- i guess i could mention a choreographed car dance like a water ballet or something like a bugle corps there's an small addition to that  but it might sound 'too horny''^2019-05-12^02:30:39^1310"
"1127400674881355777^'rt : changing tesla horn sound to goat'^2019-05-12^02:30:41^7"
"1127400686788972545^'rt : combined valuations: uber tesla $ billion lyft gm ford $ billion fiat chrysler'^2019-05-12^02:30:44^43"
"1127400690584698880^'rt : imagine checking your account to find out your car ordered itself new tires  i'd be sick'^2019-05-12^02:30:45^850"
"1127400709962465280^'rt : justin still hasn't given or the tesla that he promised both of them  sinc'^2019-05-12^02:30:50^492"
"1127400717055135746^'rt : i put horns on my tesla face with tears of joy'^2019-05-12^02:30:51^435"
"1127400722234998784^'rt : a tesla just drove by me the driver was ripping huge vape clouds and listening to baby shark at extreme volume it is am'^2019-05-12^02:30:52^13"
"1127400725456334848^'my son wants me to get a teslamotors model  and get him the little brother too! tesla cars electric boys dadlife carguys'^2019-05-12^02:30:53^349"
"1127400738819174400^'dual screens at the drive-in tesla detectivepikachu'^2019-05-12^02:30:56^2436"
"1127400745991536641^'rt : i can't wait to spoil all my friends with my riches! ""get in loser  we're going to ethiopia"" here's $  start'^2019-05-12^02:30:58^678"
"1127400748642443264^'what's up with the constant reset after the latest model s update?? please help! teslaserviceissues'^2019-05-12^02:30:59^49"
"1127400762986856448^'elon musk's grueling work schedule shocks fans: 'no choice or tesla would die''^2019-05-12^02:31:02^511"
"1127400769169309697^'rt : launch pad a! every astronaut that went to the moon left from this pad so did several shuttle launches  including the'^2019-05-12^02:31:04^197"
"1127400769811046400^'rt : *let's go of steering wheel* christ: am i holding the steering wheel? me: no? christ: who else car does this'^2019-05-12^02:31:04^34"
"1127400771241140225^'rt : if you put $  into tesla on february th    today you would have $ '^2019-05-12^02:31:04^973"
"1127400775620149248^'rt : who did the government choose to review tesla's work when he died?'^2019-05-12^02:31:05^388"
"1127400781303275520^'rt : tesla finger painting a request to : please add a color picker model with saturation adjustment and multiple undos'^2019-05-12^02:31:07^138"
"1127400781793988608^'the harness of waterfalls is the most economical method known for drawing energy from the sun (nikola tesla)'^2019-05-12^02:31:07^20"
"1127400792699363328^'rt : horns are not covered under warranty'^2019-05-12^02:31:09^38"
"1127400793450188800^'purchase a mustang slightly smiling face'^2019-05-12^02:31:09^259"
"1127400803646488576^'rt : hey and  my tesla is not working took me eight calls and two messages (with no response) to get through'^2019-05-12^02:31:12^21"
"1127400815604318208^'rt : tesla's mission is to accelerate the world's transition to sustainable energy sun with face[?]automobilebattery (a thread)'^2019-05-12^02:31:15^2153"
"1127400822436876288^'rt : car's performance improvement through software upgrade over the air  well done ! tesla ai autonomousvehicles selfdr'^2019-05-12^02:31:16^2171"
"1127400825066860556^'rt : i think just got suckered by their add agency face with tears of joy they slipped a in an oil change add rolling on the floor laughing   '^2019-05-12^02:31:17^408"
"1127400852598116357^'until they take off he reckons it won't happen until gas runs out lol also thinks tesla's price is from $k aud he is in for a big shock soon'^2019-05-12^02:31:24^0"
"1127400885171183616^'rt :  says will introduce autonomous taxis in  dtlive'^2019-05-12^02:31:31^9594"
"1127400887134015488^'rt : ""if you want to find the secrets of the universe  think in terms of energy  frequency and vibration"" nikola tesla'^2019-05-12^02:31:32^35"
"1127400934680743937^'st local k game today -my necrons- overlord w/ warscythe  veil of darkness cryptek x warriors x  units x immortals w/ tesla v -death guard- typhus x plague marines w/ bolters foetid bloat drone w/ heavy blight launcher noxious blightbringer'^2019-05-12^02:31:43^1992"
"1127400938610864129^'rt : tesla software update tips tricks'^2019-05-12^02:31:44^49"
"1127400941441961984^'""have you tried turning it off and back on again?""'^2019-05-12^02:31:45^7"
"1127400961897578497^'rt : horns are not covered under warranty'^2019-05-12^02:31:50^215"
"1127400966775541763^'rt : imagine checking your account to find out your car ordered itself new tires  i'd be sick'^2019-05-12^02:31:51^140"
"1127400983338868736^'rt : truth'^2019-05-12^02:31:55^42"
"1127400986396565504^'rt : i can't wait to spoil all my friends with my riches! ""get in loser  we're going to ethiopia"" here's $  start'^2019-05-12^02:31:55^1477"
"1127400992062853120^'i want lithium ion battery you can supply to me i am from india'^2019-05-12^02:31:57^0"
"1127401008756183040^'rt : horns are not covered under warranty'^2019-05-12^02:32:01^10"
"1127401017061015552^'rt : i'll purchase a tesla when i see it self-driving in hialeah at pm'^2019-05-12^02:32:03^1926"
"1127401020441681921^'rt : pornhub sees surge in tesla searches after self-drive sex video'^2019-05-12^02:32:04^70"
"1127401062263083008^'rt : don't drink in a lol from ig'^2019-05-12^02:32:13^115"
"1127401074300784640^'in puerto rico  tesla's busted solar panels tell a cautionary tale'^2019-05-12^02:32:16^5063"
"1127401075068157952^'rt : 's (instagram) pismo beach night life modelx tesla teslamodelx'^2019-05-12^02:32:17^402"
"1127401091451240450^'rt : i put horns on my tesla face with tears of joy'^2019-05-12^02:32:20^416"
"1127401120052105216^'only partly true full automation is not going to happen in many industries for years to come what we will see is robots that act complementary to humans and play off each other strengths see how even musk was fooled by this religious belief in robots-'^2019-05-12^02:32:27^1374"
"1127401132274343937^'we are in the pinnacle of exploiting tesla's autopilot'^2019-05-12^02:32:30^27"
"1127401136867217409^'rt : the tesla s pd goes from -mph in  seconds what else can you get done in that time?'^2019-05-12^02:32:31^1383"
"1127401144794349568^'i would fuc*ing blaze by everyone like wind one day i will make enough to get the roadster'^2019-05-12^02:32:33^13"
"1127401157242920960^'rt : imagine checking your account to find out your car ordered itself new tires  i'd be sick'^2019-05-12^02:32:36^150"
"1127401179732938752^'guess the lie:  def leppard  tesla  styx  reo speedwagon  poison  jon bon jovi (speaking engagement only)'^2019-05-12^02:32:42^54"
"1127401187454672902^'rt :  has won grand challenge on // :: sgt [fireball tesla skeletons mirror mortar tornado the log bats'^2019-05-12^02:32:43^92"
"1127401193997778944^'as space x and tesla both iterate designs so quickly  do you have some accelerated method (cad/cam/dfm) that is different than most other companies?'^2019-05-12^02:32:45^174"
"1127401205393760257^'the latest jrneyon daily news! thanks to tesla electric'^2019-05-12^02:32:48^90"
"1127401213849325568^'rt : pornhub sees surge in tesla searches after self-drive sex video'^2019-05-12^02:32:50^144"
"1127401243813433345^'that's actually really good pixar like work  impressive! i've sent a few out myself but no feedback yetface with tears of joy'^2019-05-12^02:32:57^523"
"1127401256811663361^'rt : horns are not covered under warranty'^2019-05-12^02:33:00^14"
"1127401280572465152^'i clicked on that tweet and it said failed to load you still havent been paid that tesla yet?'^2019-05-12^02:33:06^780"
"1127401314428891136^'rt : the first step in our master plan was to build an electric sports car (the tesla roadster) to prove that people didn't need to c'^2019-05-12^02:33:14^154"
"1127401332074217472^'a century from now  putting up the first serious leo isp service is going to be regarded as far more significant in  than what tesla will do this year'^2019-05-12^02:33:18^268"
"1127401338583670784^'i want a tesla so bad it hurts'^2019-05-12^02:33:19^597"
"1127401353389780993^'rt : we recognize that we cannot achieve our mission alone  so we decided to open source tesla patents  making them accessible to any'^2019-05-12^02:33:23^154"
"1127401362700922881^'rt : mom walks in ""what is that"" me: ""oh a tesla is a car"" mom: ""oh that's so cool  looks nice""slightly smiling face'^2019-05-12^02:33:25^503"
"1127401381747277824^'rt : as space x and tesla both iterate designs so quickly  do you have some accelerated method (cad/cam/d'^2019-05-12^02:33:30^2624"
"1127401387304935425^'nice'^2019-05-12^02:33:31^58"
"1127401390991605760^'rt : tesla finger painting a request to : please add a color picker model with saturation adjustment and multiple undos'^2019-05-12^02:33:32^38"
"1127401417394860038^'rt :   one of these days you are going to be able to take a tesla sd taxi thru a boring tun'^2019-05-12^02:33:38^22"
"1127401430216626181^'rt : tesla finger painting a request to : please add a color picker model with saturation adjustment and multiple undos'^2019-05-12^02:33:41^7"
"1127401467801788417^'rt : tesla finger painting a request to : please add a color picker model with saturation adjustment and multiple undos'^2019-05-12^02:33:50^70"
"1127401518343315463^'maybe porn should go greennewdeal - the only problem is it's un sustainability !'^2019-05-12^02:34:02^37"
"1127401596365701120^'kia dealership claims  cadenza is better than tesla model  | carscoops carscoops'^2019-05-12^02:34:21^73664"
"1127401602405421057^'porn is going to be what makes tesla finally profitable!!  million porn taxi to be burn the shorts with this ! everyone knows sex sells now don't sweat like a pedo at a cresce baby bottle baby $tsla'^2019-05-12^02:34:22^80"
"1127401608336367616^' shawn cassidy  kiss  stevie ray vaughan  metallica  tesla  huey lewis the news'^2019-05-12^02:34:24^10"
"1127401616502472704^'my th attempt at resolving a problem on my model s in service again i pick it up tomorrow if unsuccessful  i will be claiming the ""lemon law"" customers need to know they may be buying a lemon from tesla attempts to comm with tesla are futileno one answers'^2019-05-12^02:34:26^8"
"1127401649981362176^'rt : horns are not covered under warranty'^2019-05-12^02:34:34^125"
"1127401652753915906^'rt : of course someone shot a porn video in a tesla driving on autopilot'^2019-05-12^02:34:34^1640"
"1127401657719857152^'not a tesla :)'^2019-05-12^02:34:35^1895"
"1127401688631877632^'rt : ill be out in tesla here and there! : my side project for almost a year now  even though i still never decided how i''^2019-05-12^02:34:43^205"
"1127401707170701312^'common guys can we let them beat us?!'^2019-05-12^02:34:47^80"
"1127401720823406594^'rt : horns are not covered under warranty'^2019-05-12^02:34:51^45"
"1127401761558401025^'rt : / despite this  sites like electrek  cleantechnica  insideevs all show their cards as tesla propaganda sites regu'^2019-05-12^02:35:00^86"
"1127401795406503936^'rt : i can't wait to spoil all my friends with my riches! ""get in loser  we're going to ethiopia"" here's $  start'^2019-05-12^02:35:08^52"
"1127401801169473537^'rt : the frunkkittens frunkpuppies had a twitter war over tesla frunk important tesla news  this kind of journa'^2019-05-12^02:35:10^408"
"1127401811286138880^'this enraged me!'^2019-05-12^02:35:12^1654"
"1127401835667410944^'for i've listed six bands/artists one in the list is a band/artist that i've not seen live people leave a reply with which band/artist you think is the lie my list:  la guns  tesla  counting crows  steelheart  bad company  boston'^2019-05-12^02:35:18^1158"
"1127401900096327680^'rt : a tesla just drove by me the driver was ripping huge vape clouds and listening to baby shark at extreme volume it is am'^2019-05-12^02:35:33^265"
"1127401918089826305^'rt : the world of autonomous driving is coming whether you want it or not with a tesla  you're ready for it'^2019-05-12^02:35:38^154"
"1127401922414071808^'i'd rather get a tesla than a lambo'^2019-05-12^02:35:39^276"
"1127401925937389570^'rt : tesla model  now in dubai showroom!!'^2019-05-12^02:35:39^408"
"1127401962566246402^'rt : the tesla s pd goes from -mph in  seconds what else can you get done in that time?'^2019-05-12^02:35:48^190"
"1127401969671397378^'rt : i had a great time talking with again yesterday it was a fun  hours on ai  martial arts  and autonomous vehicle'^2019-05-12^02:35:50^605"
